Mes,Precipitacion,Temp Min,Temp Max
7.0,10.228786207354299,14.0,23.428974138789307
4.0,0.0,13.5,28.0
3.7045614263977793,10.161333289844219,11.70456142639778,26.59087714720444
6.0,0.0,13.0,23.5
7.1377400041322545,9.293389993801618,12.568870002066127,24.431129997933873
2.0,0.0,6.0,27.0
12.0,0.0,5.0,28.0
6.0,6.1,15.0,26.5
2.0,0.0,7.5,26.0
7.0,0.4,12.0,25.0
6.0,17.7,13.0,23.0
4.0,20.0,14.0,31.5
9.0,0.0,14.0,24.0
3.0,0.0,9.0,25.5
7.0,9.5,12.0,24.0
8.0,0.5,13.0,27.0
9.321710186688541,9.47480286931802,14.33914490665573,25.16085509334427
9.0,0.0,10.5,25.5
7.0,0.0,12.5,24.0
9.0,0.0,14.5,27.5
10.0,0.0,6.0,27.0
6.0,0.0,14.0,27.5
8.0,3.6,14.0,24.0
8.0,1.5,13.0,26.0
8.0,42.5,14.0,22.5
9.0,2.0,12.5,19.0
8.115278414468253,3.8731937440849213,14.557639207234127,22.115278414468253
7.0,9.5,12.5,24.5
1.0,0.0,9.0,15.5
4.0,0.5,10.5,24.5
6.0,37.0,14.5,25.0
6.0,0.0,13.0,29.0
7.0,9.0,14.0,24.5
7.0,3.429929266613434,12.5,24.572182925896353
10.0,0.0,13.0,23.0
3.0,0.0,10.5,27.5
10.0,0.0,12.0,26.0
8.0,40.7,14.0,26.0
7.0,7.0,14.0,27.0
5.0,6.5,13.0,27.0
7.0,12.0,13.0,25.0
12.0,0.0,8.0,24.0
11.0,0.0,8.0,26.0
7.0,20.0,12.0,23.0
2.0,0.0,9.0,18.0
10.0,0.01,15.0,25.5
7.0,10.5,12.5,22.0
2.0,0.0,12.5,23.0
7.0,3.5,13.5,25.0
7.0,0.01,13.5,27.0
10.0,0.0,13.0,25.0
8.0,1.0,14.0,29.0
11.0,0.0,9.0,25.0
5.0,0.0,12.5,34.0
6.0,5.930696781649918,15.408139782875022,24.22441934862507
3.0,0.0,10.5,32.0
12.0,0.0,8.0,26.5
6.0,4.1,16.0,29.0
9.0,0.0,13.5,24.5
8.0,1.4,15.0,25.5
2.0,0.0,9.5,25.0
12.0,0.0,6.0,26.0
8.0,12.5,10.0,26.0
2.0,0.0,3.5,28.0
6.619501076608169,4.423900215321634,14.0,24.61950107660817
6.0,0.01,15.0,27.0
8.0,0.0,11.0,27.0
3.0,0.0,11.0,28.0
1.0,2.0,6.5,16.5
11.0,1.8,11.0,26.5
3.0,0.0,9.0,28.5
9.0,0.0,13.0,26.0
6.0,0.0,13.5,26.5
5.0,0.0,13.5,24.0
7.0,19.3,13.5,21.0
6.0,17.8,14.5,26.0
4.0,0.0,11.0,32.0
12.0,0.0,8.5,25.0
2.0,0.01,9.0,26.0
6.204849003843618,6.360242450192181,6.566262583013032,23.0
4.0,0.0,9.0,30.0
9.0,0.0,12.0,27.5
2.0,0.0,9.0,25.5
8.0,2.5,14.0,25.0
3.0,0.0,9.0,28.0
5.0,0.0,14.5,30.5
12.0,0.0,11.5,24.5
11.0,0.0,10.4,24.0
5.0,1.9,12.5,32.5
9.0,9.705140546749961,14.474297266250193,25.051405467499613
9.0,0.0,13.0,26.5
8.0,2.0,13.0,25.0
9.0,2.5,15.0,22.5
6.0,0.0,14.0,28.5
12.0,0.0,11.0,26.0
5.0,0.0,13.5,30.5
8.0,1.0,13.5,21.0
7.0,6.149608911956512,13.44357535990336,27.13910616002416
7.0,17.0,12.0,25.5
5.0,0.0,13.0,30.5
6.0,2.8,9.5,30.0
1.2100140903348804,6.09299953032217,7.280018787113174,23.035002348389146
12.0,0.0,7.0,24.5
9.695071430239357,6.056057144191486,13.15246428488032,26.69507143023936
5.0,0.0,14.0,29.5
2.0,0.0,5.5,29.5
4.0,0.0,11.0,31.0
8.0,0.3,16.0,26.0
2.0,0.0,6.0,25.0
7.0,0.0,13.0,23.0
1.0,0.0,8.0,23.0
8.0,8.0,14.0,24.0
6.0,1.4,13.5,25.0
6.0,0.0,12.0,28.0
12.0,0.0,4.0,24.0
5.0,2.5,13.0,27.0
8.0,0.5,16.0,24.5
4.0,2.0,10.0,19.0
5.0,3.04390834027147,13.302171300150818,27.604342600301635
5.0,6.6,13.0,28.5
4.0,0.0,12.0,28.0
8.090884251979968,28.954557874010014,13.909115748020032,26.818231496040063
6.0,25.1,15.5,25.0
5.0,13.4,12.0,27.0
